Date,Campaign name,Ad set name,Ad name,External destination URL,Reach,Amount spent,Impressions,Post engagements,Page likes,Post reactions,Clicks to play video,Three-second video views,Video watches at 100%,Video average watch time,Post comments,Post shares
2018-05-21,2.38E+16,6th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,1817,53.01,1843,409,,6,399,,203,3,,
2018-05-21,2.38E+16,14th District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,8725,110.59,9151,1863,,4,1849,,715,2,,
2018-05-21,2.38E+16,14th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,2617,34.1,2648,373,,1,366,,140,2,,
2018-05-21,2.38E+16,14th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,2696,42.28,2715,340,,3,329,,145,2,,
2018-05-21,2.38E+16,8th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,4464,97.01,4585,1313,,11,1287,,526,3,,
2018-05-21,2.38E+16,8th District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,1671,34.59,1695,493,,2,487,,192,3,,
2018-05-21,2.38E+16,8th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,1628,37.76,1653,363,,4,357,,170,3,,
2018-05-21,2.38E+16,4th District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,2317,67.88,2365,653,,8,643,,289,3,,
2018-05-21,2.38E+16,4th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,1841,56.56,1880,544,,2,535,,271,4,,
2018-05-21,2.38E+16,4th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,785,25.12,795,224,,3,214,,129,4,,
2018-05-21,2.38E+16,9th District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,4642,96.48,4731,1267,,4,1245,,463,3,,
2018-05-21,2.38E+16,9th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,1576,39.31,1596,356,,0,351,,154,3,,
2018-05-21,2.38E+16,9th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,1928,40.61,1970,359,,0,355,,161,3,,
2018-05-21,2.38E+16,6th District,healthrisk_mercury_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_mercury_V2_fact_6,1834,52.92,1855,455,,1,446,,254,4,,
2018-05-21,2.38E+16,6th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,1557,41.03,1591,772,,3,757,,329,4,,
2018-05-21,2.38E+16,7th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,1068,32.33,1090,329,,3,320,,142,3,,
2018-05-21,2.38E+16,7th District,healthrisk_smoke_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_emotional_6,810,29.4,817,290,,6,279,,165,5,,
2018-05-21,2.38E+16,10th District,healthrisk_smoke_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_aggressive_6,690,23.02,698,219,,2,214,,114,5,,
2018-05-21,2.38E+16,7th District,healthrisk_smoke_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_fact_6,754,25.38,765,243,,3,239,,137,4,,
2018-05-21,2.38E+16,2nd District,healthrisk_smoke_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_aggressive_6,3218,99.55,3291,1103,,14,1069,,561,5,,
2018-05-21,2.38E+16,2nd District,healthrisk_smoke_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_emotional_6,1026,30.11,1033,360,,3,351,,193,5,,
2018-05-21,2.38E+16,2nd District,healthrisk_smoke_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_fact_6,919,30.55,932,289,,4,281,,152,4,,
2018-05-21,2.38E+16,1st District,healthrisk_smoke_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_aggressive_6,5,0.1,5,2,,0,2,,1,9,,
2018-05-21,2.38E+16,14th District,healthrisk_smoke_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_emotional_6,8538,118.7,8657,1531,,5,1508,,705,3,,
2018-05-21,2.38E+16,14th District,healthrisk_smoke_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_fact_6,3409,42.85,3479,626,,3,612,,293,3,,
2018-05-21,2.38E+16,14th District,healthrisk_smoke_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_aggressive_6,4471,104.03,4547,981,,7,954,,499,4,,
2018-05-21,2.38E+16,8th District,healthrisk_smoke_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_fact_6,4740,115.86,4827,1386,,16,1347,,697,4,,
2018-05-21,2.38E+16,8th District,healthrisk_smoke_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_aggressive_6,3178,78.08,3219,926,,1,917,,457,4,,
2018-05-21,2.38E+16,8th District,healthrisk_smoke_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_emotional_6,1327,37.84,1353,412,,3,403,,207,4,,
2018-05-21,2.38E+16,10th District,healthrisk_smoke_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_emotional_6,875,32.57,889,317,,4,308,,177,5,,
2018-05-21,2.38E+16,10th District,healthrisk_smoke_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_fact_6,737,26.69,749,242,,4,235,,132,4,,
2018-05-21,2.38E+16,7th District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,1859,55.49,1886,668,,1,661,,281,3,,
2018-05-21,2.38E+16,9th District,healthrisk_smoke_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_emotional_6,4191,94,4268,1232,,4,1215,,577,3,,
2018-05-21,2.38E+16,9th District,healthrisk_smoke_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_aggressive_6,1577,46.86,1591,480,,1,472,,255,4,,
2018-05-21,2.38E+16,9th District,healthrisk_smoke_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_smoke_V2_fact_6,1405,47.13,1424,409,,4,395,,200,4,,
2018-05-21,2.38E+16,10th District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,2212,65.86,2249,646,,3,635,,256,3,,
2018-05-21,2.38E+16,10th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,1055,33.63,1075,285,,3,282,,123,3,,
2018-05-21,2.38E+16,10th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,623,18.13,633,140,,1,139,,59,3,,
2018-05-21,2.38E+16,3rd District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,4308,90.2,4399,1253,,6,1230,,544,3,,
2018-05-21,2.38E+16,3rd District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,2457,62.28,2503,576,,8,561,,283,3,,
2018-05-21,2.38E+16,3rd District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,1581,50.94,1599,396,,6,379,,199,3,,
2018-05-21,2.38E+16,11th District,healthrisk_arsenic_V2_emotional_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_emotional_6,3336,83.1,3414,836,,2,826,,374,3,,
2018-05-21,2.38E+16,11th District,healthrisk_arsenic_V2_aggressive_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_aggressive_6,4495,97.33,4575,1330,,4,1319,,488,3,,
2018-05-21,2.38E+16,11th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,1632,47.84,1646,326,,3,319,,167,3,,
2018-05-21,2.38E+16,7th District,healthrisk_arsenic_V2_fact_6,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_V2_fact_6,2964,93.81,3022,692,,8,672,,335,3,,
2018-05-21,2.38E+16,14th District,healthrisk_mercury_aggressive_6 - Copy,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_mercury_aggressive_6,1220,15.64,1231,170,,0,167,,85,3,,
2018-05-21,2.38E+16,14th District,healthrisk_arsenic_fact_6 - Copy,http://www.shadyschuette.com/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthrisk_arsenic_fact_6,2606,33.91,2636,338,,3,326,,148,2,,
2018-05-21,2.38E+16,10th District,abortion_insurance_aggressive_image,https://standupfightback.org/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=abortion_insurance_aggressive_image,7740,89.81,8125,31,,6,0,,0,0,,
2018-05-21,2.38E+16,11th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,265,1.79,266,29,,0,29,,2,1,,
2018-05-21,2.38E+16,6th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1002,5.95,1036,128,,0,127,,13,2,,
2018-05-21,2.38E+16,6th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,9046,58.93,9720,1267,,3,1254,,606,2,,
2018-05-21,2.38E+16,4th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,152,1.14,152,11,,1,10,,1,1,,
2018-05-21,2.38E+16,4th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,45,0.27,45,4,,0,4,,1,2,,
2018-05-21,2.38E+16,4th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,3675,25.22,3850,672,,3,666,,361,2,,
2018-05-21,2.38E+16,4th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,2274,16.41,2298,305,,1,303,,165,2,,
2018-05-21,2.38E+16,4th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,245,1.67,249,37,,0,36,,25,2,,
2018-05-21,2.38E+16,4th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,610,4.11,619,81,,0,79,,18,2,,
2018-05-21,2.38E+16,11th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,2011,13.21,2048,238,,1,235,,31,2,,
2018-05-21,2.38E+16,11th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,265,1.62,268,41,,0,40,,3,2,,
2018-05-21,2.38E+16,11th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,2776,18.37,2845,333,,2,331,,181,2,,
2018-05-21,2.38E+16,11th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,2403,16.7,2422,261,,0,260,,126,2,,
2018-05-21,2.38E+16,11th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,5954,36.87,6498,1103,,1,1091,,554,2,,
2018-05-21,2.38E+16,6th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,170,1.17,171,19,,0,19,,2,1,,
2018-05-21,2.38E+16,5th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1046,6.25,1062,95,,0,94,,10,2,,
2018-05-21,2.38E+16,5th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,3051,19,3125,299,,0,294,,35,2,,
2018-05-21,2.38E+16,5th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,189,1.34,191,16,,0,16,,1,1,,
2018-05-21,2.38E+16,5th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,11934,74.02,12312,1425,,3,1408,,702,2,,
2018-05-21,2.38E+16,5th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,4303,29.45,4348,504,,2,500,,257,2,,
2018-05-21,2.38E+16,5th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1123,6.86,1145,146,,1,143,,78,2,,
2018-05-21,2.38E+16,2nd District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,2750,17.75,2816,280,,2,275,,40,2,,
2018-05-21,2.38E+16,2nd District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,2434,14.56,2529,379,,0,375,,192,2,,
2018-05-21,2.38E+16,2nd District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,151,0.91,151,16,,0,15,,1,2,,
2018-05-21,2.38E+16,2nd District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,707,4.5,724,71,,1,70,,8,2,,
2018-05-21,2.38E+16,2nd District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,4947,29.18,5224,759,,2,750,,386,2,,
2018-05-21,2.38E+16,2nd District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,2546,18,2562,277,,3,271,,139,1,,
2018-05-21,2.38E+16,8th District,abortion_antichoice_aggressive_image,https://standupfightback.org/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=abortion_antichoice_aggressive_image,7222,97.55,7376,12,,0,0,,0,0,,
2018-05-21,2.38E+16,6th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,3722,25.43,3759,429,,1,426,,229,2,,
2018-05-21,2.38E+16,6th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,2178,13.18,2236,235,,0,234,,105,2,,
2018-05-21,2.38E+16,8th District,healthcare_defund_emotional_carousel,https://standupfightback.org/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=healthcare_defund_emotional_carousel,6377,76.14,6541,6,,3,0,,0,0,,
2018-05-21,2.38E+16,8th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,5251,36.81,5251,609,,2,605,,271,2,,
2018-05-21,2.38E+16,9th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,811,5.02,827,81,,1,77,,11,2,,
2018-05-21,2.38E+16,9th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,2469,15.69,2542,257,,2,254,,32,1,,
2018-05-21,2.38E+16,9th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,315,2,320,35,,0,35,,4,2,,
2018-05-21,2.38E+16,7th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,2265,13.59,2387,417,,2,411,,206,2,,
2018-05-21,2.38E+16,7th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,6625,42.39,6928,976,,4,963,,511,2,,
2018-05-21,2.38E+16,7th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1683,10.65,1718,206,,2,200,,23,2,,
2018-05-21,2.38E+16,7th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,164,1,165,27,,0,27,,3,2,,
